menu_id,restaurant_id,food_id,cuisine,price,stock_quantity
2585,475283,2585,Indian,450.00,35
2586,475283,2586,Indian,450.00,17
2587,475283,2587,Indian,700.00,8
2588,475283,2588,Indian,450.00,9
2589,475283,2589,Indian,400.00,17
2590,475283,2590,Indian,350.00,6
2591,475283,2591,Indian,350.00,26
2592,475283,2592,Indian,350.00,27
2593,475283,1274,Indian,350.00,45
2594,475283,32,Indian,350.00,37
2595,475283,1661,Indian,350.00,31
2596,475283,2596,Indian,350.00,29
2597,475283,2597,Indian,400.00,37
2598,475283,2598,Indian,400.00,13
2599,475283,1393,Indian,400.00,20
2600,475283,2600,Indian,400.00,29
2601,475283,2601,Indian,400.00,22
2602,475283,2602,Indian,350.00,40
2603,475283,2603,Indian,350.00,45
2604,475283,2604,Indian,350.00,8
2605,475283,1278,Indian,350.00,46
2606,475283,2606,Indian,350.00,47
2607,475283,1279,Indian,350.00,33
2608,475283,1280,Indian,350.00,11
2609,475283,1419,Indian,350.00,13
2610,475283,2610,Indian,350.00,18
2611,475283,2611,Indian,350.00,15
2612,475283,2612,Indian,350.00,43
2613,475283,2613,Indian,350.00,30
2614,475283,2614,Indian,350.00,45
2615,475283,2615,Indian,350.00,35
2616,475283,2616,Indian,400.00,46
2617,475283,1211,Indian,120.00,37
2618,475283,1212,Indian,130.00,24
2619,475283,819,Indian,200.00,23
2620,475283,2620,Indian,130.00,24
2621,475283,2621,Indian,180.00,8
2622,475283,2622,Indian,220.00,10
2623,475283,2623,Indian,250.00,35
2624,475283,1380,Indian,300.00,5
2625,475283,2625,Indian,350.00,37
2626,475283,2626,Indian,100.00,47
2627,475283,2627,Indian,120.00,14
2628,475283,2628,Indian,150.00,42
2629,475283,2629,Indian,100.00,20
2630,475283,2630,Indian,140.00,38
2631,475283,1562,Indian,150.00,30
2632,475283,37,Indian,200.00,12
2633,475283,1243,Indian,150.00,25
2634,475283,16,Indian,170.00,40
2635,475283,2635,Indian,170.00,26
2636,475283,2636,Indian,150.00,44
2637,475283,2637,Indian,150.00,37
2638,475283,2638,Indian,180.00,17
2639,475283,30,Indian,200.00,28
2640,475283,2640,Indian,200.00,25
2641,475283,2641,Indian,200.00,12
2642,475283,2642,Indian,200.00,26
2643,475283,2643,Indian,40.00,39
2644,475283,2644,Indian,90.00,32
2645,475283,1968,Indian,90.00,18
2646,475283,2646,Indian,100.00,28
2647,475283,2647,Indian,100.00,48
2648,475283,2648,Indian,150.00,41
2649,475283,697,Indian,150.00,34
2650,475283,2650,Indian,120.00,21
2651,475283,2651,Indian,120.00,25
2652,475283,2652,Indian,150.00,31
2653,475283,2653,Indian,150.00,39
2654,475283,2654,Indian,150.00,45
2655,475283,2655,Indian,200.00,25
2656,475283,2656,Indian,250.00,25
2657,421155,2657,"North Indian,Chinese",25.00,40
2658,421155,2658,"North Indian,Chinese",30.00,11
2659,421155,2659,"North Indian,Chinese",20.00,46
2660,421155,2660,"North Indian,Chinese",15.00,6
2661,421155,2661,"North Indian,Chinese",15.00,44
2662,421155,2662,"North Indian,Chinese",30.00,10
2663,421155,815,"North Indian,Chinese",8.00,38
2664,421155,2664,"North Indian,Chinese",7.00,26
2665,421155,2665,"North Indian,Chinese",40.00,28
2666,421155,2666,"North Indian,Chinese",30.00,45
2667,421155,1143,"North Indian,Chinese",40.00,11
2668,421155,889,"North Indian,Chinese",80.00,8
2669,421155,2669,"North Indian,Chinese",55.00,21
2670,421155,2670,"North Indian,Chinese",65.00,6
2671,421155,1227,"North Indian,Chinese",85.00,24
2672,421155,2672,"North Indian,Chinese",60.00,9
2673,421155,2673,"North Indian,Chinese",35.00,38
2674,421155,809,"North Indian,Chinese",260.00,41
2675,421155,810,"North Indian,Chinese",280.00,30
2676,421155,2676,"North Indian,Chinese",250.00,35
2677,421155,2677,"North Indian,Chinese",270.00,35
2678,421155,870,"North Indian,Chinese",260.00,5
2679,421155,2679,"North Indian,Chinese",240.00,49
2680,421155,872,"North Indian,Chinese",230.00,6
2681,421155,811,"North Indian,Chinese",230.00,26
2682,421155,2682,"North Indian,Chinese",230.00,36
2683,421155,813,"North Indian,Chinese",240.00,22
2684,421155,2097,"North Indian,Chinese",240.00,50
2685,421155,794,"North Indian,Chinese",240.00,10
2686,421155,1202,"North Indian,Chinese",220.00,34
2687,421155,2687,"North Indian,Chinese",210.00,46
2688,421155,832,"North Indian,Chinese",280.00,38
2689,421155,833,"North Indian,Chinese",220.00,46
2690,421155,834,"North Indian,Chinese",210.00,8
2691,421155,835,"North Indian,Chinese",199.00,22
2692,421155,796,"North Indian,Chinese",199.00,13
2693,421155,797,"North Indian,Chinese",180.00,44
2694,421155,798,"North Indian,Chinese",160.00,35
2695,421155,2695,"North Indian,Chinese",320.00,16
2696,421155,897,"North Indian,Chinese",220.00,10
2697,421155,820,"North Indian,Chinese",330.00,30
2698,421155,241,"North Indian,Chinese",330.00,33
2699,421155,238,"North Indian,Chinese",250.00,7
2700,421155,823,"North Indian,Chinese",260.00,7
2701,421155,902,"North Indian,Chinese",290.00,22
2702,421155,243,"North Indian,Chinese",299.00,20
2703,421155,904,"North Indian,Chinese",249.00,21
2704,545273,2704,"Ice Cream",70.00,28
2705,545273,1076,"Ice Cream",80.00,15
2706,545273,1075,"Ice Cream",50.00,32
2707,545273,2707,"Ice Cream",70.00,50
2708,545273,1074,"Ice Cream",25.00,26
2709,545273,1077,"Ice Cream",50.00,7
2710,440811,2710,"Pizzas,American",80.00,17
2711,440811,2711,"Pizzas,American",90.00,25
2712,440811,2712,"Pizzas,American",130.00,23
2713,440811,2713,"Pizzas,American",130.00,13
2714,440811,2714,"Pizzas,American",140.00,39
2715,440811,2715,"Pizzas,American",150.00,6
2716,440811,2716,"Pizzas,American",120.00,32
2717,440811,2717,"Pizzas,American",160.00,22
2718,440811,2718,"Pizzas,American",180.00,30
2719,440811,2719,"Pizzas,American",200.00,10
2720,440811,2720,"Pizzas,American",200.00,38
2721,440811,118,"Pizzas,American",30.00,5
2722,440811,469,"Pizzas,American",40.00,41
2723,440811,2723,"Pizzas,American",50.00,34
2724,440811,2724,"Pizzas,American",60.00,11
2725,440811,2725,"Pizzas,American",80.00,5
2726,440811,2726,"Pizzas,American",80.00,21
2727,440811,2727,"Pizzas,American",50.00,17
2728,440811,2728,"Pizzas,American",70.00,35
2729,440811,2729,"Pizzas,American",100.00,18
2730,440811,1748,"Pizzas,American",120.00,35
2731,440811,2731,"Pizzas,American",50.00,39
2732,440811,2732,"Pizzas,American",60.00,24
2733,440811,2733,"Pizzas,American",70.00,33
2734,440811,2734,"Pizzas,American",80.00,29
2735,440811,2735,"Pizzas,American",50.00,5
2736,440811,2736,"Pizzas,American",100.00,30
2737,420586,2482,"North Indian",110.00,48
2738,420586,796,"North Indian",170.00,35
2739,420586,2739,"North Indian",70.00,5
2740,420586,2740,"North Indian",120.00,12
2741,420586,2741,"North Indian",240.00,14
2742,420586,806,"North Indian",240.00,29
2743,420586,807,"North Indian",99.00,13
2744,420586,2744,"North Indian",70.00,33
2745,420586,2745,"North Indian",85.00,49
2746,420586,808,"North Indian",115.00,50
2747,420586,2747,"North Indian",90.00,9
2748,420586,2748,"North Indian",80.00,7
2749,420586,794,"North Indian",70.00,38
2750,420586,2750,"North Indian",99.00,45
2751,420586,811,"North Indian",99.00,6
2752,420586,2752,"North Indian",7.00,25
2753,420586,815,"North Indian",10.00,12
2754,420586,1230,"North Indian",20.00,50
2755,420586,2755,"North Indian",30.00,43
2756,420586,2756,"North Indian",40.00,25
2757,420586,817,"North Indian",40.00,49
2758,420586,1227,"North Indian",60.00,37
2759,448046,2759,Indian,85.00,47
2760,448046,2760,Indian,85.00,23
2761,448046,2761,Indian,85.00,43
2762,448046,2762,Indian,70.00,39
2763,448046,966,Indian,70.00,50
2764,448046,2764,Indian,70.00,29
2765,448046,1246,Indian,45.00,40
2766,448046,330,Indian,30.00,41
2767,448046,2767,Indian,45.00,25
2768,448046,544,Indian,140.00,18
2769,448046,1239,Indian,140.00,44
2770,448046,2770,Indian,70.00,47
2771,448046,2771,Indian,45.00,50
2772,448046,2772,Indian,85.00,7
2773,448046,2773,Indian,55.00,27
2774,448046,2774,Indian,56.00,20
2775,448046,2775,Indian,30.00,36
2776,448046,820,Indian,141.00,36
2777,448046,1235,Indian,140.00,22
2778,448046,2778,Indian,55.00,46
2779,448046,2779,Indian,85.00,17
2780,448046,2780,Indian,85.00,9
2781,448046,2550,Indian,115.00,44
2782,448046,1241,Indian,170.00,36
2783,448046,242,Indian,70.00,40
2784,448046,1391,Indian,70.00,5
2785,448046,1248,Indian,70.00,28
2786,448046,2786,Indian,45.00,15
2787,448046,2787,Indian,45.00,10
2788,448046,2788,Indian,70.00,8
2789,448046,2789,Indian,70.00,41
2790,448046,2790,Indian,45.00,47
2791,448046,2791,Indian,100.00,46
2792,448046,2792,Indian,100.00,40
2793,448046,2793,Indian,100.00,19
2794,448046,2794,Indian,110.00,23
2795,448046,2795,Indian,110.00,17
2796,448046,2796,Indian,100.00,26
2797,448046,2797,Indian,70.00,33
2798,448046,2798,Indian,70.00,15
2799,448046,2799,Indian,70.00,11
2800,448046,2800,Indian,70.00,12
2801,448046,2801,Indian,70.00,11
2802,448046,2802,Indian,100.00,28
2803,448046,2803,Indian,85.00,7
2804,448046,2804,Indian,110.00,26
2805,448046,2805,Indian,100.00,5
2806,448046,2806,Indian,85.00,43
2807,448046,2807,Indian,110.00,8
2808,448046,2808,Indian,130.00,39
2809,448046,2809,Indian,130.00,14
2810,448046,2810,Indian,85.00,12
2811,448046,2811,Indian,170.00,34
2812,448046,2812,Indian,170.00,12
2813,448046,2813,Indian,180.00,31
2814,448046,2814,Indian,195.00,8
2815,448046,2815,Indian,195.00,27
2816,448046,2816,Indian,170.00,15
2817,448046,2817,Indian,130.00,37
2818,448046,2818,Indian,130.00,14
2819,448046,2819,Indian,130.00,20
2820,448046,2820,Indian,130.00,7
2821,448046,2821,Indian,130.00,38
2822,448046,2822,Indian,170.00,26
2823,448046,2823,Indian,145.00,32
2824,448046,2824,Indian,195.00,28
2825,448046,2825,Indian,170.00,5
2826,448046,2752,Indian,5.00,42
2827,448046,815,Indian,7.00,37
2828,448046,1230,Indian,15.00,50
2829,448046,2755,Indian,25.00,23
2830,448046,2830,Indian,30.00,32
2831,448046,2756,Indian,30.00,15
2832,448046,817,Indian,30.00,27
2833,448046,1227,Indian,55.00,47
2834,448046,2834,Indian,15.00,19
2835,448046,2835,Indian,20.00,35
2836,448046,2836,Indian,30.00,35
2837,448046,2837,Indian,30.00,24
2838,448046,2838,Indian,55.00,29
2839,448046,2839,Indian,45.00,16
2840,448046,2840,Indian,85.00,19
2841,187921,2841,"North Indian",100.00,14
2842,187921,2842,"North Indian",100.00,25
2843,187921,2843,"North Indian",99.00,31
2844,187921,2844,"North Indian",99.00,33
2845,187921,2845,"North Indian",99.00,18
2846,187921,2846,"North Indian",99.00,30
2847,187921,2847,"North Indian",99.00,34
2848,187921,2848,"North Indian",99.00,43
2849,187921,2849,"North Indian",129.00,8
2850,187921,1205,"North Indian",110.00,26
2851,187921,798,"North Indian",70.00,41
2852,187921,814,"North Indian",80.00,21
2853,187921,807,"North Indian",110.00,50
2854,187921,809,"North Indian",110.00,33
2855,187921,800,"North Indian",80.00,42
2856,187921,2856,"North Indian",120.00,32
2857,187921,2857,"North Indian",80.00,16
2858,187921,2858,"North Indian",80.00,37
2859,187921,910,"North Indian",70.00,35
2860,187921,918,"North Indian",70.00,18
2861,187921,2861,"North Indian",70.00,23
2862,187921,2862,"North Indian",10.00,24
2863,187921,2863,"North Indian",8.00,19
2864,187921,2864,"North Indian",60.00,19
2865,187921,2865,"North Indian",100.00,16
2866,551512,2866,"Indian,Thalis",100.00,13
2867,551512,2867,"Indian,Thalis",150.00,36
2868,551512,2868,"Indian,Thalis",15.00,42
2869,551512,2869,"Indian,Thalis",30.00,28
2870,551512,2870,"Indian,Thalis",45.00,43
2871,551512,2871,"Indian,Thalis",45.00,42
2872,551512,2872,"Indian,Thalis",45.00,31
2873,551512,1129,"Indian,Thalis",50.00,30
2874,551512,2874,"Indian,Thalis",50.00,34
2875,551512,2875,"Indian,Thalis",60.00,39
2876,551512,2876,"Indian,Thalis",100.00,39
2877,551512,2877,"Indian,Thalis",150.00,40
2878,551512,2878,"Indian,Thalis",150.00,40
2879,551512,2879,"Indian,Thalis",110.00,23
2880,551512,2880,"Indian,Thalis",50.00,12
2881,551512,2881,"Indian,Thalis",10.00,26
2882,551512,2752,"Indian,Thalis",8.00,48
2883,351387,2883,"North Indian",8.00,46
2884,351387,2884,"North Indian",199.00,21
2885,351387,2885,"North Indian",229.00,28
2886,351387,2886,"North Indian",169.00,42
2887,351387,798,"North Indian",100.00,10
2888,351387,2888,"North Indian",90.00,47
2889,351387,2889,"North Indian",120.00,20
2890,351387,2890,"North Indian",130.00,42
2891,351387,2891,"North Indian",80.00,28
2892,351387,2629,"North Indian",120.00,31
2893,351387,2893,"North Indian",130.00,34
2894,351387,2894,"North Indian",120.00,20
2895,351387,2895,"North Indian",40.00,43
2896,351387,2573,"North Indian",50.00,38
2897,351387,2897,"North Indian",80.00,46
2898,351387,1963,"North Indian",80.00,22
2899,351387,1534,"North Indian",80.00,34
2900,432675,2900,"Fast Food,American",50.00,18
2901,432675,2901,"Fast Food,American",50.00,15
2902,302868,2902,Chaat,70.00,6
2903,302868,2903,Chaat,80.00,15
2904,302868,2904,Chaat,50.00,32
2905,302868,2905,Chaat,95.00,43
2906,302868,1546,Chaat,35.00,26
2907,302868,216,Chaat,40.00,34
2908,302868,2908,Chaat,40.00,48
2909,302868,2909,Chaat,40.00,30
2910,302868,2910,Chaat,50.00,49
2911,302868,2911,Chaat,50.00,42
2912,302868,1528,Chaat,55.00,14
2913,302868,2913,Chaat,60.00,15
2914,302868,1246,Chaat,60.00,44
2915,302868,2915,Chaat,55.00,22
2916,567664,1202,"North Indian,Indian",199.00,10
2917,567664,1190,"North Indian,Indian",99.00,17
2918,567664,568,"North Indian,Indian",220.00,27
2919,567664,809,"North Indian,Indian",209.00,7
2920,567664,807,"North Indian,Indian",209.00,28
2921,567664,835,"North Indian,Indian",190.00,43
2922,567664,796,"North Indian,Indian",170.00,24
2923,567664,798,"North Indian,Indian",100.00,5
2924,567664,1175,"North Indian,Indian",199.00,14
2925,567664,1235,"North Indian,Indian",300.00,6
2926,567664,910,"North Indian,Indian",70.00,5
2927,440878,2927,Beverages,60.00,31
2928,440878,1246,Beverages,70.00,35
2929,440878,729,Beverages,85.00,18
2930,440878,1028,Beverages,40.00,45
2931,440878,733,Beverages,60.00,23
2932,440878,760,Beverages,55.00,28
2933,440878,2933,Beverages,70.00,19
2934,440878,213,Beverages,20.00,9
2935,440878,2935,Beverages,53.00,24
2936,440878,2936,Beverages,30.00,21
2937,440878,2937,Beverages,40.00,21
2938,440878,2938,Beverages,50.00,18
2939,440878,93,Beverages,60.00,17
2940,440878,2940,Beverages,60.00,10
2941,440878,2941,Beverages,40.00,8
2942,440878,2942,Beverages,40.00,42
2943,440878,2943,Beverages,35.00,37
2944,440878,1060,Beverages,40.00,12
2945,161396,2945,"Sweets,Beverages",30.00,47
2946,161396,2946,"Sweets,Beverages",120.00,47
2947,161396,162,"Sweets,Beverages",90.00,42
2948,161396,183,"Sweets,Beverages",125.00,20
2949,161396,2949,"Sweets,Beverages",50.00,5
2950,161396,157,"Sweets,Beverages",80.00,12
2951,161396,2951,"Sweets,Beverages",125.00,40
2952,161396,2952,"Sweets,Beverages",125.00,48
2953,161396,2953,"Sweets,Beverages",15.00,17
2954,161396,214,"Sweets,Beverages",25.00,27
2955,161396,2955,"Sweets,Beverages",60.00,49
2956,161396,2956,"Sweets,Beverages",25.00,24
2957,161396,2957,"Sweets,Beverages",15.00,38
2958,161396,2519,"Sweets,Beverages",30.00,34
2959,161396,2959,"Sweets,Beverages",30.00,5
2960,161396,2960,"Sweets,Beverages",30.00,34
2961,161396,2961,"Sweets,Beverages",15.00,37
2962,161396,2962,"Sweets,Beverages",25.00,27
2963,161396,2963,"Sweets,Beverages",130.00,34
2964,161396,547,"Sweets,Beverages",80.00,38
2965,161396,118,"Sweets,Beverages",60.00,8
2966,161396,1028,"Sweets,Beverages",60.00,13
2967,161396,2967,"Sweets,Beverages",60.00,41
2968,161396,330,"Sweets,Beverages",45.00,15
2969,161396,1247,"Sweets,Beverages",65.00,24
2970,161396,2970,"Sweets,Beverages",55.00,11
2971,161396,2971,"Sweets,Beverages",25.00,17
2972,161396,205,"Sweets,Beverages",50.00,35
2973,161396,2973,"Sweets,Beverages",90.00,34
2974,161396,2974,"Sweets,Beverages",60.00,31
2975,161396,164,"Sweets,Beverages",60.00,46
2976,161396,163,"Sweets,Beverages",60.00,33
2977,161396,160,"Sweets,Beverages",80.00,10
2978,161396,153,"Sweets,Beverages",125.00,9
2979,161396,238,"Sweets,Beverages",160.00,18
2980,161396,236,"Sweets,Beverages",180.00,19
2981,161396,256,"Sweets,Beverages",80.00,41
2982,161396,2982,"Sweets,Beverages",110.00,16
2983,161396,2889,"Sweets,Beverages",120.00,28
2984,161396,14,"Sweets,Beverages",90.00,25
2985,161396,2985,"Sweets,Beverages",120.00,38
2986,161396,2986,"Sweets,Beverages",130.00,46
2987,161396,2987,"Sweets,Beverages",160.00,30
2988,161396,910,"Sweets,Beverages",60.00,14
2989,161396,1218,"Sweets,Beverages",70.00,37
2990,161396,1214,"Sweets,Beverages",70.00,45
2991,161396,1211,"Sweets,Beverages",80.00,5
2992,161396,2992,"Sweets,Beverages",100.00,33
2993,161396,2313,"Sweets,Beverages",180.00,6
2994,161396,2994,"Sweets,Beverages",180.00,45
2995,161396,807,"Sweets,Beverages",180.00,26
2996,161396,2996,"Sweets,Beverages",180.00,5
2997,161396,2997,"Sweets,Beverages",110.00,9
2998,161396,2879,"Sweets,Beverages",180.00,24
2999,161396,815,"Sweets,Beverages",12.00,37
3000,161396,889,"Sweets,Beverages",40.00,12
3001,161396,817,"Sweets,Beverages",30.00,41
3002,161396,816,"Sweets,Beverages",7.00,45
3003,161396,3003,"Sweets,Beverages",12.00,36
3004,161396,3004,"Sweets,Beverages",20.00,45
3005,161396,3005,"Sweets,Beverages",80.00,35
3006,161396,3006,"Sweets,Beverages",280.00,28
3007,161396,3007,"Sweets,Beverages",500.00,50
3008,161396,3008,"Sweets,Beverages",15.00,15
3009,161396,3009,"Sweets,Beverages",25.00,31
3010,382249,1703,"Continental,Snacks",45.00,44
3011,382249,1546,"Continental,Snacks",45.00,19
3012,382249,1528,"Continental,Snacks",50.00,26
3013,382249,1246,"Continental,Snacks",60.00,41
3014,382249,3014,"Continental,Snacks",40.00,49
3015,382249,1168,"Continental,Snacks",35.00,5
3016,382249,3016,"Continental,Snacks",70.00,14
3017,382249,3017,"Continental,Snacks",70.00,5
3018,382249,1564,"Continental,Snacks",70.00,18
3019,382249,205,"Continental,Snacks",55.00,12
3020,382249,3020,"Continental,Snacks",50.00,39
3021,161408,3021,"North Indian,Fast Food",69.00,50
3022,161408,3022,"North Indian,Fast Food",85.00,35
3023,161408,3023,"North Indian,Fast Food",79.00,48
3024,161408,3024,"North Indian,Fast Food",89.00,5
3025,161408,3025,"North Indian,Fast Food",95.00,24
3026,161408,3026,"North Indian,Fast Food",143.00,38
3027,161408,3027,"North Indian,Fast Food",145.00,35
3028,161408,3028,"North Indian,Fast Food",140.00,20
3029,161408,46,"North Indian,Fast Food",75.00,49
3030,161408,3030,"North Indian,Fast Food",85.00,14
3031,161408,3031,"North Indian,Fast Food",105.00,5
3032,161408,3032,"North Indian,Fast Food",105.00,22
3033,161408,3033,"North Indian,Fast Food",85.00,27
3034,161408,3034,"North Indian,Fast Food",122.00,8
3035,161408,3035,"North Indian,Fast Food",145.00,10
3036,161408,3036,"North Indian,Fast Food",99.00,28
3037,161408,3037,"North Indian,Fast Food",99.00,15
3038,161408,47,"North Indian,Fast Food",89.00,21
3039,161408,3039,"North Indian,Fast Food",99.00,50
3040,161408,3040,"North Indian,Fast Food",145.00,28
3041,161408,3041,"North Indian,Fast Food",122.00,49
3042,161408,44,"North Indian,Fast Food",69.00,45
3043,432684,3043,"North Indian,Thalis",7.00,20
3044,432684,921,"North Indian,Thalis",9.00,45
3045,432684,1230,"North Indian,Thalis",15.00,21
3046,432684,1225,"North Indian,Thalis",15.00,30
3047,432684,817,"North Indian,Thalis",20.00,37
3048,432684,3048,"North Indian,Thalis",30.00,49
3049,432684,1227,"North Indian,Thalis",30.00,35
3050,432684,3050,"North Indian,Thalis",25.00,25
3051,432684,880,"North Indian,Thalis",30.00,35
3052,432684,3052,"North Indian,Thalis",20.00,14
3053,432684,3053,"North Indian,Thalis",20.00,15
3054,432684,2521,"North Indian,Thalis",30.00,24
3055,432684,2519,"North Indian,Thalis",25.00,11
3056,432684,3056,"North Indian,Thalis",25.00,5
3057,432684,3057,"North Indian,Thalis",40.00,36
3058,432684,3058,"North Indian,Thalis",50.00,10
3059,432684,1202,"North Indian,Thalis",60.00,9
3060,432684,3060,"North Indian,Thalis",50.00,10
3061,432684,808,"North Indian,Thalis",80.00,36
3062,432684,3062,"North Indian,Thalis",70.00,11
3063,432684,3063,"North Indian,Thalis",80.00,21
3064,432684,3064,"North Indian,Thalis",50.00,6
3065,432684,3065,"North Indian,Thalis",60.00,30
3066,432684,2471,"North Indian,Thalis",80.00,37
3067,432684,3067,"North Indian,Thalis",70.00,12
3068,432684,809,"North Indian,Thalis",70.00,44
3069,432684,2097,"North Indian,Thalis",60.00,28
3070,432684,2313,"North Indian,Thalis",70.00,46
3071,432684,2462,"North Indian,Thalis",70.00,38
3072,432684,3072,"North Indian,Thalis",60.00,5
3073,432684,2825,"North Indian,Thalis",90.00,17
3074,432684,3074,"North Indian,Thalis",90.00,22
3075,432684,3075,"North Indian,Thalis",140.00,44
3076,432684,3076,"North Indian,Thalis",70.00,5
3077,432684,3077,"North Indian,Thalis",150.00,10
3078,432684,3078,"North Indian,Thalis",180.00,20
3079,459776,809,"Chinese,Snacks",219.00,24
3080,459776,568,"Chinese,Snacks",219.00,25
3081,459776,806,"Chinese,Snacks",229.00,39
3082,459776,3082,"Chinese,Snacks",219.00,37
3083,459776,2094,"Chinese,Snacks",199.00,8
3084,459776,808,"Chinese,Snacks",199.00,11
3085,459776,3085,"Chinese,Snacks",209.00,6
3086,459776,2097,"Chinese,Snacks",189.00,9
3087,459776,2098,"Chinese,Snacks",189.00,33
3088,459776,2099,"Chinese,Snacks",189.00,26
3089,459776,3089,"Chinese,Snacks",199.00,41
3090,459776,2100,"Chinese,Snacks",189.00,8
3091,459776,2101,"Chinese,Snacks",149.00,15
3092,459776,2102,"Chinese,Snacks",129.00,26
3093,459776,1120,"Chinese,Snacks",129.00,30
3094,459776,2104,"Chinese,Snacks",119.00,44
3095,459776,813,"Chinese,Snacks",189.00,34
3096,459776,3096,"Chinese,Snacks",189.00,9
3097,459776,3097,"Chinese,Snacks",189.00,26
3098,459776,2106,"Chinese,Snacks",129.00,8
3099,459776,2107,"Chinese,Snacks",129.00,24
3100,459776,3100,"Chinese,Snacks",149.00,27
3101,459776,1202,"Chinese,Snacks",149.00,17
3102,459776,2109,"Chinese,Snacks",129.00,39
3103,459776,3103,"Chinese,Snacks",149.00,50
3104,459776,810,"Chinese,Snacks",219.00,11
3105,459776,811,"Chinese,Snacks",159.00,9
3106,459776,796,"Chinese,Snacks",149.00,11
3107,459776,3107,"Chinese,Snacks",139.00,27
3108,459776,2116,"Chinese,Snacks",69.00,50
3109,459776,1219,"Chinese,Snacks",39.00,43
3110,459776,819,"Chinese,Snacks",129.00,15
3111,459776,2123,"Chinese,Snacks",19.00,44
3112,459776,2124,"Chinese,Snacks",6.00,9
3113,459775,3113,"Beverages,Pizzas",130.00,11
3114,459775,3114,"Beverages,Pizzas",159.00,33
3115,459775,3115,"Beverages,Pizzas",149.00,22
3116,459775,3116,"Beverages,Pizzas",49.00,11
3117,459775,3117,"Beverages,Pizzas",79.00,27
3118,459775,3118,"Beverages,Pizzas",19.00,22
3119,459775,3119,"Beverages,Pizzas",199.00,9
3120,459775,3120,"Beverages,Pizzas",199.00,41
3121,459775,3121,"Beverages,Pizzas",99.00,18
3122,459775,3122,"Beverages,Pizzas",89.00,26
3123,459775,3123,"Beverages,Pizzas",99.00,21
3124,459775,3124,"Beverages,Pizzas",99.00,6
3125,459775,3125,"Beverages,Pizzas",9.00,17
3126,459775,3126,"Beverages,Pizzas",19.00,37
3127,459775,3127,"Beverages,Pizzas",199.00,15
3128,459775,3128,"Beverages,Pizzas",199.00,30
3129,459775,3129,"Beverages,Pizzas",199.00,13
3130,459775,98,"Beverages,Pizzas",199.00,50
3131,459775,3131,"Beverages,Pizzas",199.00,35
3132,459775,242,"Beverages,Pizzas",99.00,6
3133,459775,3133,"Beverages,Pizzas",199.00,6
3134,459775,2772,"Beverages,Pizzas",199.00,48
3135,459775,3135,"Beverages,Pizzas",199.00,11
3136,459775,3136,"Beverages,Pizzas",99.00,38
3137,459775,3137,"Beverages,Pizzas",79.00,43
3138,459775,3138,"Beverages,Pizzas",99.00,15
3139,459775,3139,"Beverages,Pizzas",199.00,21
3140,459775,1243,"Beverages,Pizzas",199.00,11
3141,459775,3141,"Beverages,Pizzas",199.00,41
3142,459775,19,"Beverages,Pizzas",199.00,18
3143,459775,20,"Beverages,Pizzas",199.00,25
3144,459775,1,"Beverages,Pizzas",49.00,27
3145,459775,3145,"Beverages,Pizzas",79.00,5
3146,459775,3146,"Beverages,Pizzas",99.00,42
3147,459775,3147,"Beverages,Pizzas",79.00,23
3148,459775,3148,"Beverages,Pizzas",119.00,43
3149,459775,3149,"Beverages,Pizzas",199.00,7
3150,459775,3150,"Beverages,Pizzas",239.00,31
3151,459775,3151,"Beverages,Pizzas",59.00,48
3152,459775,3152,"Beverages,Pizzas",79.00,18
3153,459775,1695,"Beverages,Pizzas",99.00,36
3154,459775,3154,"Beverages,Pizzas",139.00,40
3155,459775,3155,"Beverages,Pizzas",199.00,30
3156,459775,3156,"Beverages,Pizzas",199.00,18
3157,459775,3157,"Beverages,Pizzas",199.00,20
3158,459775,3158,"Beverages,Pizzas",299.00,31
3159,459775,1028,"Beverages,Pizzas",49.00,15
3160,459775,3160,"Beverages,Pizzas",49.00,48
3161,459775,3161,"Beverages,Pizzas",199.00,5
3162,459775,3162,"Beverages,Pizzas",199.00,5
3163,459775,2967,"Beverages,Pizzas",199.00,25
3164,459775,3164,"Beverages,Pizzas",199.00,6
3165,459775,3165,"Beverages,Pizzas",199.00,37
3166,459775,3166,"Beverages,Pizzas",239.00,38
3167,459775,36,"Beverages,Pizzas",299.00,27
3168,459775,3168,"Beverages,Pizzas",149.00,18
3169,459775,3169,"Beverages,Pizzas",99.00,16
3170,459775,3170,"Beverages,Pizzas",149.00,40
3171,459775,55,"Beverages,Pizzas",199.00,37
3172,459775,3172,"Beverages,Pizzas",199.00,42
3173,459775,3173,"Beverages,Pizzas",239.00,12
3174,459775,3174,"Beverages,Pizzas",299.00,32
3175,459775,3175,"Beverages,Pizzas",309.00,30
3176,459775,3176,"Beverages,Pizzas",499.00,41
3177,459775,3177,"Beverages,Pizzas",319.00,15
3178,459775,3178,"Beverages,Pizzas",399.00,19
3179,459775,3179,"Beverages,Pizzas",199.00,30
3180,459775,3180,"Beverages,Pizzas",199.00,50
3181,459775,3181,"Beverages,Pizzas",199.00,35
3182,459775,3182,"Beverages,Pizzas",199.00,27
3183,459775,3183,"Beverages,Pizzas",199.00,12
3184,459775,3184,"Beverages,Pizzas",199.00,33
3185,459775,3185,"Beverages,Pizzas",199.00,13
3186,459775,3186,"Beverages,Pizzas",199.00,41
3187,459775,3187,"Beverages,Pizzas",199.00,9
